;Open;High;Low;Close;Adj Close;Volume
56;877.333352;14.25;14.042667;14.108667;14.108667;27075000.0
57;893.0000190000001;14.108667;13.592667;13.795333;13.795333;66583500.0
58;908.666686;14.386667;13.814667;14.252667;14.252667;58918500.0
59;924.333353;14.296;13.85;13.89;13.89;124987500.0
60;940.0000200000001;15.516;15.013333;15.442;15.442;190896000.0
61;955.666687;15.638667;15.279333;15.451333;15.451333;67452000.0
62;971.333354;15.557333;15.3;15.490667;15.490667;36679500.0
63;987.0000210000001;15.532667;14.954;15.022;15.022;57763500.0
64;1002.666688;14.913333;14.405333;14.433333;14.433333;69255000.0
65;1018.333355;14.632;14.242;14.605333;14.605333;50217000.0
66;1034.000022;14.6;14.177333;14.196;14.196;43738500.0
67;1049.6666890000001;14.199333;13.768;13.812667;13.812667;51454500.0
68;1065.333356;14.332;13.72;14.287333;14.287333;43881000.0
69;1081.000023;14.4;14.093333;14.266667;14.266667;32230500.0
70;1096.66669;14.758667;14.168;14.738;14.738;42178500.0
71;1112.333357;15.079333;14.686667;14.786667;14.786667;37566000.0
72;1128.000024;15.0;14.238667;14.667333;14.667333;66010500.0
73;1143.6666910000001;14.612;14.312;14.516667;14.516667;37893000.0
74;1159.333358;14.733333;14.333333;14.55;14.55;37204500.0
75;1175.000025;15.388667;14.692;15.309333;15.309333;59862000.0
76;1190.666692;15.483333;15.134;15.440667;15.440667;29241000.0
77;1206.333359;15.618667;15.272;15.350667;15.350667;39897000.0
78;1222.000026;15.866667;15.403333;15.812667;15.812667;56010000.0
79;1237.6666930000001;15.906667;15.415333;15.466;15.466;44722500.0
80;1253.33336;15.83;15.333333;15.514;15.514;44094000.0
81;1269.000027;15.551333;15.177333;15.358667;15.358667;38604000.0
82;1284.666694;15.708667;15.076667;15.408667;15.408667;47163000.0
83;1300.333361;15.253333;14.946667;15.114667;15.114667;40314000.0
84;1316.000028;15.166667;14.714667;14.968;14.968;45867000.0
85;1331.6666950000001;15.232667;14.909333;15.138;15.138;31075500.0
86;1347.333362;15.05;14.442667;14.468;14.468;49030500.0
87;1363.000029;14.728;14.324667;14.572;14.572;42406500.0
88;1378.666696;14.814667;14.533333;14.739333;14.739333;33666000.0
89;1394.333363;15.658667;14.715333;15.634;15.634;76564500.0
90;1410.00003;15.850667;15.320667;15.559333;15.559333;49479000.0
91;1425.666697;15.726667;15.286;15.364;15.364;45213000.0
92;1441.333364;15.722;15.405333;15.504;15.504;29298000.0
93;1457.000031;15.77;15.308667;15.33;15.33;29422500.0
94;1472.666698;15.563333;15.208667;15.313333;15.313333;23325000.0
95;1488.333365;15.458667;15.218667;15.371333;15.371333;10620000.0
96;1504.000032;15.465333;15.036;15.263333;15.263333;28519500.0
97;1519.666699;15.848;15.303333;15.812667;15.812667;36094500.0
98;1535.333366;16.242001;15.711333;15.872667;15.872667;55468500.0
99;1551.000033;16.23;15.891333;16.000668;16.000668;40725000.0
100;1566.6667;15.425333;14.6;14.894;14.894;102406500.0
101;1582.333367;15.126;14.666667;14.895333;14.895333;47802000.0
102;1598.0000340000001;14.67;14.398667;14.602667;14.602667;56686500.0
103;1613.666701;14.562667;14.244667;14.376667;14.376667;53314500.0
104;1629.333368;14.696;14.051333;14.066667;14.066667;54421500.0
105;1645.000035;14.296667;13.533333;13.856667;13.856667;61371000.0
106;1660.666702;14.249333;13.687333;13.998;13.998;46378500.0
107;1676.333369;14.176667;13.333333;13.354;13.354;61896000.0
108;1692.0000360000001;14.0;12.892;13.745333;13.745333;97360500.0
109;1707.666703;13.671333;13.15;13.666;13.666;83679000.0
110;1723.33337;14.031333;13.385333;13.648;13.648;60580500.0
111;1739.000037;13.418667;12.75;13.246667;13.246667;87579000.0
112;1754.666704;13.548667;13.001333;13.331333;13.331333;47493000.0
113;1770.333371;13.7;13.268667;13.503333;13.503333;46861500.0
114;1786.0000380000001;13.571333;13.058667;13.092;13.092;40480500.0
115;1801.666705;13.188;12.592;12.904;12.904;74463000.0
116;1817.333372;12.884;12.384667;12.538;12.538;54258000.0
117;1833.000039;12.752;12.160667;12.646667;12.646667;68892000.0
118;1848.666706;12.916;12.538667;12.746667;12.746667;42784500.0
119;1864.333373;13.301333;12.183333;13.129333;13.129333;79464000.0
120;1880.0000400000001;12.874667;12.015333;12.185333;12.185333;86604000.0
121;1895.666707;12.262667;11.345333;11.565333;11.565333;118971000.0
122;1911.333374;11.732;11.132667;11.688667;11.688667;65781000.0
123;1927.000041;11.533333;10.516;10.84;10.84;141564000.0
124;1942.666708;10.476667;9.733333;9.866;9.866;139695000.0
125;1958.333375;10.652667;9.403333;9.883333;9.883333;129774000.0
126;1974.0000420000001;10.331333;9.449333;9.578;9.578;156097500.0
127;1989.666709;10.884;9.8;10.031333;10.031333;213786000.0
128;2005.333376;10.467333;9.58;10.069333;10.069333;108537000.0
129;2021.000043;10.863333;10.274;10.344667;10.344667;83907000.0
130;2036.66671;11.289333;10.445333;11.245333;11.245333;87378000.0
131;2052.333377;11.53;10.984667;11.118;11.118;58314000.0
132;2068.000044;11.166;10.833333;11.105333;11.105333;44391000.0
133;2083.666711;11.927333;11.323333;11.849333;11.849333;75901500.0
134;2099.3333780000003;12.115333;11.578667;11.814;11.814;89766000.0
135;2115.0000450000002;11.966667;11.189333;11.933333;11.933333;80934000.0
136;2130.666712;12.568;11.68;12.495333;12.495333;86260500.0
137;2146.333379;12.8;12.333333;12.689333;12.689333;90976500.0
138;2162.000046;13.09;12.614667;12.795333;12.795333;67485000.0
139;2177.666713;13.063333;12.18;12.423333;12.423333;100683000.0
140;2193.33338;12.568;12.1;12.556;12.556;72936000.0
141;2209.000047;13.161333;12.281333;13.049333;13.049333;72435000.0
142;2224.666714;13.602;13.166667;13.402667;13.402667;97336500.0
143;2240.333381;13.98;13.16;13.686;13.686;79941000.0
144;2256.000048;13.833333;13.48;13.506667;13.506667;62680500.0
145;2271.666715;13.958;13.519333;13.914667;13.914667;48129000.0
146;2287.3333820000003;14.219333;13.378;13.678667;13.678667;77887500.0
147;2303.000049;13.961333;13.688667;13.833333;13.833333;50146500.0
148;2318.666716;14.448;14.042667;14.343333;14.343333;60985500.0
149;2334.333383;14.598;14.1;14.556;14.556;47707500.0
150;2350.00005;14.838667;14.468;14.795333;14.795333;52750500.0
151;2365.666717;15.233333;14.666667;15.092;15.092;56743500.0
152;2381.333384;15.632;15.204;15.516;15.516;70677000.0
153;2397.000051;15.992;15.666667;15.888;15.888;79617000.0
154;2412.666718;15.932667;15.504;15.616;15.616;64740000.0
155;2428.333385;15.648667;14.802;14.838667;14.838667;74232000.0
156;2444.000052;15.259333;14.333333;15.183333;15.183333;74413500.0
157;2459.666719;15.654;15.0;15.350667;15.350667;58885500.0
158;2475.3333860000002;15.492;15.022;15.342;15.342;60214500.0
159;2491.000053;15.7;15.1;15.126;15.126;60495000.0
160;2506.66672;15.828;15.000667;15.318;15.318;120193500.0
161;2522.333387;16.526667;15.55;15.839333;15.839333;239962500.0
162;2538.000054;16.808001;16.242666;16.466;16.466;202129500.0
163;2553.666721;17.104;16.0;17.031334;17.031334;149230500.0
164;2569.333388;17.849333;16.896667;17.694668;17.694668;175582500.0
165;2585.000055;17.955999;16.967333;17.146667;17.146667;132843000.0
166;2600.666722;17.388;16.534666;16.671333;16.671333;110458500.0
167;2616.333389;17.266001;16.353333;16.661333;16.661333;137425500.0
168;2632.000056;16.786667;16.242001;16.521334;16.521334;86448000.0
169;2647.6667230000003;17.033333;16.488667;16.968666;16.968666;73884000.0
170;2663.3333900000002;17.122667;16.736668;16.790667;16.790667;61983000.0
171;2679.000057;16.973333;16.608;16.967333;16.967333;56286000.0
172;2694.666724;17.220667;16.777332;16.925333;16.925333;64071000.0
173;2710.333391;16.958;16.083332;16.491333;16.491333;95362500.0
174;2726.000058;16.910667;16.1;16.664667;16.664667;77911500.0
175;2741.666725;16.726667;16.460667;16.552668;16.552668;41746500.0
176;2757.333392;16.933332;16.380667;16.916668;16.916668;56794500.0
177;2773.000059;17.158667;16.717333;16.788;16.788;55054500.0
178;2788.666726;17.048668;16.625999;16.916;16.916;48357000.0
179;2804.333393;17.0;16.626667;16.764668;16.764668;48087000.0
180;2820.00006;16.895332;16.496;16.514;16.514;37785000.0
181;2835.6667270000003;16.562;15.854;16.050667;16.050667;81207000.0
182;2851.333394;16.212667;15.654667;16.120001;16.120001;57658500.0
183;2867.000061;15.927333;15.441333;15.488;15.488;64533000.0
184;2882.666728;15.630667;14.693333;14.837333;14.837333;130507500.0
185;2898.333395;15.242667;13.986;14.102;14.102;168822000.0
186;2914.000062;14.424667;13.874;14.328667;14.328667;85278000.0
187;2929.666729;14.41;13.786667;13.928;13.928;71646000.0
188;2945.333396;13.964667;13.666667;13.912667;13.912667;61059000.0
189;2961.000063;14.365333;13.736667;13.930667;13.930667;77428500.0
190;2976.66673;14.111333;13.577333;13.818667;13.818667;54757500.0
191;2992.333397;14.08;13.78;13.840667;13.840667;42342000.0
192;3008.000064;14.21;13.861333;13.886;13.886;44241000.0
193;3023.6667310000003;13.988;13.601333;13.644;13.644;42654000.0
194;3039.333398;14.354;13.85;14.078;14.078;84262500.0
195;3055.000065;14.452667;13.82;14.347333;14.347333;102994500.0
196;3070.666732;14.703333;14.423333;14.685333;14.685333;135106500.0
197;3086.333399;14.84;14.390667;14.414667;14.414667;76537500.0
198;3102.000066;14.582667;14.345333;14.527333;14.527333;45207000.0
199;3117.666733;14.757333;14.434;14.638667;14.638667;46902000.0
200;3133.3334;15.017333;14.603333;15.008;15.008;61086000.0
201;3149.000067;15.062;14.716667;14.869333;14.869333;54754500.0
202;3164.666734;14.983333;14.766667;14.882;14.882;41835000.0
203;3180.333401;14.826667;14.459333;14.637333;14.637333;44740500.0
204;3196.0000680000003;14.660667;14.474;14.597333;14.597333;30492000.0
205;3211.6667350000002;14.796;14.534;14.599333;14.599333;33435000.0
206;3227.333402;14.726667;14.363333;14.712;14.712;33742500.0
207;3243.000069;15.629333;14.768;15.489333;15.489333;93204000.0
208;3258.666736;16.056667;15.507333;15.701333;15.701333;89580000.0
209;3274.333403;15.688667;15.137333;15.290667;15.290667;67381500.0
210;3290.00007;15.198;14.561333;14.586;14.586;90399000.0
211;3305.666737;15.051333;14.510667;14.524667;14.524667;62895000.0
212;3321.333404;14.813333;14.168667;14.330667;14.330667;53703000.0
213;3337.000071;14.793333;14.342;14.513333;14.513333;43627500.0
214;3352.666738;14.536;14.233333;14.528667;14.528667;36604500.0
215;3368.333405;14.666;14.3;14.364667;14.364667;46689000.0
216;3384.0000720000003;14.916667;14.548667;14.646667;14.646667;53332500.0
217;3399.6667390000002;14.838;14.587333;14.640667;14.640667;67935000.0
218;3415.333406;13.73;13.05;13.110667;13.110667;356136000.0
219;3431.000073;13.17;12.808667;13.093333;13.093333;151960500.0
220;3446.66674;13.008;12.648667;12.876667;12.876667;105397500.0
221;3462.333407;13.254;12.524667;13.236667;13.236667;108081000.0
222;3478.000074;13.603333;13.294;13.452667;13.452667;93186000.0
223;3493.666741;14.118667;13.533333;14.012667;14.012667;89923500.0
224;3509.333408;14.233333;13.934667;14.152;14.152;72646500.0
225;3525.000075;14.549333;13.733333;14.433333;14.433333;81000000.0
226;3540.666742;14.302667;13.866667;14.265333;14.265333;77629500.0
227;3556.3334090000003;14.348667;13.933333;14.296;14.296;73798500.0
228;3572.0000760000003;14.541333;14.200667;14.396;14.396;54180000.0
229;3587.666743;14.654;14.3;14.452;14.452;61122000.0
230;3603.33341;15.118667;14.634;14.985333;14.985333;81447000.0
231;3619.000077;15.166667;14.881333;14.976667;14.976667;68569500.0
232;3634.666744;15.039333;14.686;14.835333;14.835333;53506500.0
233;3650.333411;14.996;14.736667;14.768667;14.768667;40137000.0
234;3666.000078;14.85;14.642667;14.693333;14.693333;33513000.0
235;3681.666745;15.139333;14.553333;15.083333;15.083333;51181500.0
236;3697.333412;15.273333;14.983333;15.017333;15.017333;46726500.0
237;3713.000079;15.32;15.0;15.224;15.224;38527500.0
238;3728.666746;15.19;14.606667;14.7;14.7;66430500.0
239;3744.3334130000003;14.966667;14.592;14.818;14.818;38695500.0
240;3760.0000800000003;15.426;14.758;15.334;15.334;67360500.0
241;3775.666747;15.333333;15.02;15.300667;15.300667;51450000.0
242;3791.333414;15.557333;15.128;15.232667;15.232667;43335000.0
243;3807.000081;15.384;15.106667;15.374;15.374;36286500.0
244;3822.666748;15.685333;15.349333;15.652667;15.652667;46062000.0
245;3838.333415;15.775333;15.292;15.334;15.334;60244500.0
246;3854.000082;15.324667;14.76;15.146667;15.146667;59016000.0
247;3869.666749;15.313333;14.947333;15.052667;15.052667;58317000.0
248;3885.333416;15.390667;14.803333;15.374;15.374;62205000.0
249;3901.000083;15.466667;15.16;15.335333;15.335333;48078000.0
250;3916.66675;15.306667;15.072667;15.077333;15.077333;33954000.0
251;3932.3334170000003;15.436;15.11;15.272;15.272;33117000.0
252;3948.0000840000002;15.324667;14.974667;15.043333;15.043333;35074500.0
253;3963.666751;15.171333;14.894;14.994;14.994;28213500.0
254;3979.333418;15.11;14.936;15.040667;15.040667;27202500.0
255;3995.000085;15.3;14.995333;15.039333;15.039333;30514500.0
256;4010.666752;15.146;14.894;14.907333;14.907333;34006500.0
257;4026.333419;14.988667;14.853333;14.882667;14.882667;26806500.0
258;4042.000086;15.044;14.819333;14.900667;14.900667;25717500.0
259;4057.666753;15.011333;14.835333;15.0;15.0;24892500.0
260;4073.33342;15.007333;14.845333;14.862;14.862;30982500.0
261;4089.000087;15.232667;14.853333;14.989333;14.989333;71766000.0
262;4104.666754;15.143333;14.814667;14.841333;14.841333;38560500.0
263;4120.333421;14.92;14.718;14.730667;14.730667;26437500.0
264;4136.000088;14.857333;14.588;14.666;14.666;33585000.0
265;4151.666755;14.693333;14.333333;14.346667;14.346667;48994500.0
266;4167.333422;14.407333;14.034667;14.089333;14.089333;47533500.0
267;4183.000089;14.173333;13.91;14.134;14.134;49147500.0
268;4198.6667560000005;14.073333;13.366667;13.384667;13.384667;119146500.0
269;4214.333423;13.546667;13.08;13.185333;13.185333;89661000.0
270;4230.0000900000005;13.55;13.266667;13.522;13.522;65859000.0
271;4245.666757;13.766667;13.380667;13.447333;13.447333;54613500.0
272;4261.333424;13.326;13.090667;13.157333;13.157333;50668500.0
273;4277.000091;13.328;12.913333;12.964667;12.964667;56355000.0
274;4292.666758;13.424667;12.94;13.22;13.22;55728000.0
275;4308.333425;13.232667;12.896667;13.07;13.07;53841000.0
276;4324.000092;13.194667;12.990667;13.094;13.094;33817500.0
277;4339.666759;13.501333;13.093333;13.361333;13.361333;46158000.0
278;4355.333426;13.713333;13.266667;13.693333;13.693333;46617000.0
279;4371.000093;13.962;13.666667;13.756;13.756;34492500.0
280;4386.66676;13.85;13.594;13.642667;13.642667;36157500.0
281;4402.3334270000005;13.8;13.437333;13.681333;13.681333;39502500.0
282;4418.000094;13.818667;13.533333;13.762;13.762;35743500.0
283;4433.666761;14.012;13.711333;13.83;13.83;43578000.0
284;4449.333428;14.066667;13.766667;13.932667;13.932667;35916000.0
285;4465.000095;13.998667;13.640667;13.720667;13.720667;50598000.0
286;4480.666762;13.883333;13.684;13.751333;13.751333;31326000.0
287;4496.333429;13.822;13.372;13.38;13.38;40905000.0
288;4512.000096;13.665333;13.303333;13.602;13.602;38794500.0
289;4527.666763;14.378;13.883333;14.246667;14.246667;89998500.0
290;4543.33343;14.221333;13.921333;14.094;14.094;53122500.0
291;4559.000097;14.21;13.874667;13.897333;13.897333;28162500.0
292;4574.6667640000005;13.614;13.347333;13.4;13.4;70551000.0
293;4590.333431;13.421333;13.053333;13.107333;13.107333;52395000.0
294;4606.000098;13.609333;13.310667;13.396667;13.396667;49744500.0
295;4621.666765;13.48;13.220667;13.34;13.34;34926000.0
296;4637.333432;13.592;13.361333;13.434;13.434;29560500.0
297;4653.000099;13.393333;13.136667;13.349333;13.349333;37419000.0
298;4668.666766;13.428667;13.086667;13.100667;13.100667;64048500.0
299;4684.333433;13.226;12.8;12.930667;12.930667;68311500.0
300;4700.0001;13.298;12.884;13.273333;13.273333;85207500.0
301;4715.666767;13.777333;13.204;13.570667;13.570667;104868000.0
302;4731.333434;13.533333;13.136667;13.273333;13.273333;76093500.0
303;4747.0001010000005;13.438;13.160667;13.339333;13.339333;44151000.0
304;4762.666768;13.596667;13.35;13.517333;13.517333;41274000.0
305;4778.3334350000005;13.646;13.413333;13.489333;13.489333;36675000.0
306;4794.000102;13.546;13.34;13.482667;13.482667;84492000.0
307;4809.666769;14.246667;13.443333;13.600667;13.600667;196405500.0
308;4825.333436;13.688;13.322;13.331333;13.331333;64201500.0
309;4841.000103;13.499333;13.054;13.182;13.182;70384500.0
310;4856.66677;13.233333;12.540667;12.719333;12.719333;105900000.0
311;4872.333437;12.846667;12.500667;12.534667;12.534667;63801000.0
312;4888.000104;12.764667;12.469333;12.494667;12.494667;39795000.0
313;4903.666771;12.897333;12.397333;12.704;12.704;77190000.0
314;4919.333438;12.952667;12.67;12.880667;12.880667;58051500.0
315;4935.000105;13.166;12.750667;12.996;12.996;49014000.0
316;4950.6667720000005;12.8;12.263333;12.670667;12.670667;122596500.0
317;4966.333439;12.774;12.028;12.356667;12.356667;101254500.0
318;4982.000106;12.592;12.2;12.570667;12.570667;59827500.0
319;4997.666773;12.55;11.879333;12.096667;12.096667;98283000.0
320;5013.33344;12.428667;12.136667;12.251333;12.251333;58530000.0
321;5029.000107;12.315333;12.080667;12.262;12.262;51516000.0
322;5044.666774;12.632667;12.140667;12.577333;12.577333;73306500.0
323;5060.333441;12.866667;12.333333;12.334667;12.334667;78154500.0
324;5076.000108;12.592667;12.294;12.301333;12.301333;65415000.0
325;5091.666775;12.764667;12.247333;12.744667;12.744667;84051000.0
326;5107.333442;13.042667;12.6;12.876;12.876;73378500.0
327;5123.0001090000005;13.149333;12.909333;13.11;13.11;35491500.0
328;5138.666776;13.29;12.97;13.074667;13.074667;67938000.0
329;5154.333443;13.115333;12.633333;12.638;12.638;66589500.0
330;5170.00011;12.792667;12.5;12.626667;12.626667;53206500.0
331;5185.666777;12.568667;12.066667;12.125333;12.125333;76896000.0
332;5201.333444;12.325333;12.0;12.098;12.098;60634500.0
333;5217.000111;12.592667;12.167333;12.453333;12.453333;61083000.0
334;5232.666778;12.438667;12.178667;12.39;12.39;50874000.0
335;5248.333445;12.893333;12.333333;12.876667;12.876667;81928500.0
336;5264.000112;12.833333;12.636;12.819333;12.819333;47911500.0
337;5279.666779;12.922667;12.720667;12.812;12.812;40837500.0
338;5295.333446000001;12.961333;12.745333;12.828667;12.828667;36583500.0
339;5311.000113;13.418667;12.866667;13.21;13.21;102358500.0
340;5326.6667800000005;13.533333;13.117333;13.246;13.246;62263500.0
341;5342.333447;13.382667;13.159333;13.172;13.172;48294000.0
342;5358.000114;13.506;13.173333;13.499333;13.499333;56953500.0
343;5373.666781;13.63;13.322667;13.515333;13.515333;52321500.0
344;5389.333448;13.933333;13.5;13.919333;13.919333;70336500.0
345;5405.000115;14.148667;13.827333;13.846667;13.846667;78114000.0
346;5420.666782;13.999333;13.766667;13.896667;13.896667;46666500.0
347;5436.333449;14.23;13.847333;14.222667;14.222667;70057500.0
348;5452.000116;14.816667;14.294667;14.635333;14.635333;88735500.0
349;5467.666783;14.92;14.48;14.649333;14.649333;56737500.0
350;5483.33345;14.613333;14.274667;14.312;14.312;60675000.0
351;5499.0001170000005;14.5;14.112;14.246;14.246;69639000.0
352;5514.666784;14.688667;14.064;14.466;14.466;88849500.0
353;5530.333451;15.2;14.287333;15.132667;15.132667;168202500.0
354;5546.000118;15.165333;14.796667;15.116667;15.116667;88675500.0
355;5561.666785;15.354;15.03;15.267333;15.267333;82918500.0
356;5577.333452;15.461333;15.2;15.418667;15.418667;59692500.0
357;5593.000119;15.466667;15.126;15.324667;15.324667;54900000.0
358;5608.666786;15.332;15.112;15.315333;15.315333;54762000.0
359;5624.333453;15.38;15.038667;15.306;15.306;56853000.0
360;5640.00012;15.856667;15.306;15.85;15.85;91395000.0
361;5655.666787;15.997333;15.624667;15.705333;15.705333;69262500.0
362;5671.3334540000005;15.980667;15.705333;15.890667;15.890667;56535000.0
363;5687.000121;16.578667;16.049999;16.250668;16.250668;115984500.0
364;5702.666788;16.4;16.200666;16.315332;16.315332;63064500.0
365;5718.333455;16.726;16.366667;16.594667;16.594667;93943500.0
366;5734.000122;16.986668;16.643333;16.974001;16.974001;74482500.0
367;5749.666789;17.230667;16.786667;16.964666;16.964666;77139000.0
368;5765.333456;17.049334;16.716667;16.834;16.834;47281500.0
369;5781.000123;16.866667;16.568001;16.863333;16.863333;47494500.0
370;5796.66679;17.019333;16.473333;16.708668;16.708668;57016500.0
371;5812.333457;17.059334;16.513332;16.795334;16.795334;61741500.0
372;5828.000124;16.879999;16.603333;16.615999;16.615999;59382000.0
373;5843.666791000001;16.827999;16.514;16.77;16.77;37497000.0
374;5859.333458;16.812;16.645332;16.755333;16.755333;32800500.0
375;5875.0001250000005;17.188;16.708668;17.184668;17.184668;53437500.0
376;5890.666792;17.333332;17.094667;17.165333;17.165333;63672000.0
377;5906.333459;17.557333;17.08;17.472;17.472;58995000.0
378;5922.000126;18.078667;17.743334;17.946667;17.946667;117303000.0
379;5937.666793;18.063334;17.740667;17.948668;17.948668;54295500.0
380;5953.33346;18.719334;18.034;18.706667;18.706667;105444000.0
381;5969.000127;19.159332;18.573999;18.732;18.732;110178000.0
382;5984.666794;18.816;18.429333;18.650667;18.650667;74218500.0
383;6000.333461;18.666668;17.9;17.93;17.93;106159500.0
384;6016.000128;18.192667;17.610001;18.148666;18.148666;93856500.0
385;6031.666795;18.76;18.267332;18.492666;18.492666;85150500.0
386;6047.3334620000005;18.896667;18.173332;18.233999;18.233999;131325000.0
387;6063.000129;17.643999;17.037333;17.066;17.066;223728000.0
388;6078.666796;17.216667;16.68;17.133333;17.133333;122574000.0
389;6094.333463;16.557333;16.134001;16.415333;16.415333;171912000.0
390;6110.00013;16.733334;16.26;16.666;16.666;91171500.0
391;6125.666797;16.99;16.607332;16.667999;16.667999;72142500.0
392;6141.333464;16.885332;16.551332;16.698668;16.698668;50277000.0
393;6157.000131;16.793333;16.6;16.771334;16.771334;43791000.0
394;6172.666798;16.780001;16.500668;16.747334;16.747334;50332500.0
395;6188.333465;16.926001;16.554667;16.572666;16.572666;51892500.0
396;6204.000132;16.671333;16.354668;16.458;16.458;55878000.0
397;6219.6667990000005;16.577333;16.200001;16.326668;16.326668;58189500.0
398;6235.333466;16.433332;16.200001;16.246;16.246;45994500.0
399;6251.0001330000005;16.456667;16.185333;16.411333;16.411333;45339000.0
400;6266.6668;17.208;16.401333;17.200001;17.200001;113976000.0
401;6282.333467;17.4;16.951332;17.048668;17.048668;79962000.0
402;6298.000134;17.716667;17.270666;17.469999;17.469999;106983000.0
403;6313.666801;17.688667;17.413334;17.433332;17.433332;97462500.0
404;6329.333468;17.636667;17.254667;17.461332;17.461332;54214500.0
405;6345.000135;17.653334;16.682667;16.712;16.712;103629000.0
406;6360.666802;17.004667;16.700666;17.000668;17.000668;60889500.0
407;6376.333469;17.177999;16.886667;16.985332;16.985332;49803000.0
408;6392.000136000001;17.592667;17.000668;17.544001;17.544001;84709500.0
409;6407.666803;18.038;17.316668;18.014668;18.014668;93462000.0
410;6423.3334700000005;18.712;18.333332;18.496668;18.496668;119814000.0
411;6439.000137;18.639999;18.369333;18.492001;18.492001;55143000.0
412;6454.666804;18.799999;18.480667;18.528;18.528;62226000.0
413;6470.333471;18.645332;18.421333;18.553333;18.553333;49419000.0
414;6486.000138;19.933332;18.972;19.901333;19.901333;208329000.0
415;6501.666805;20.320667;19.635332;20.246668;20.246668;152019000.0
416;6517.333472;20.325333;19.613333;19.666668;19.666668;118213500.0
417;6533.000139;20.129333;19.606667;19.913334;19.913334;82809000.0
418;6548.666806;20.179333;19.809999;20.169333;20.169333;68694000.0
419;6564.333473000001;20.915333;20.580667;20.826;20.826;114967500.0
420;6580.00014;20.898001;20.366667;20.580667;20.580667;85869000.0
421;6595.6668070000005;20.563334;19.754667;19.789333;19.789333;90760500.0
